"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000275854",0.795244111969412,0.13682585675081,0.024,0.028,1
"ENSG00000286416",0.795244111969412,0.275466095676709,0.024,0.028,1
"IGFLR1",0.795244111969412,0.166235235156177,0.024,0.028,1
"CYP27A1",0.795310972767401,0.361169327372936,0.359,0.368,1
"SDHA",0.795610557181769,0.186636016986494,0.23,0.225,1
"GABRP",0.795709612737584,0.192719879959498,0.238,0.239,1
"ZNF213-AS1",0.79579088044518,0.580344005272496,0.177,0.182,1
"COMMD7",0.795836585443702,0.218769283260587,0.25,0.26,1
"ACTR5",0.795901610936888,0.146303944844083,0.04,0.046,1
"ENSG00000290115",0.796046743470403,-0.548563313709894,0.028,0.032,1
"FRMD6-AS2",0.796540248163223,0.431331297012397,0.024,0.021,1
"LTB4R",0.796540307868588,0.513357776494653,0.024,0.021,1
"ENSG00000291051",0.796720516934568,0.317336835068215,0.089,0.084,1
"ENSG00000275479",0.796958485672895,-0.135214180031569,0.065,0.07,1
"ENSG00000290876",0.797132460951471,0.403188761079359,0.109,0.119,1
"KANSL1L",0.797172909310406,-0.236592469355574,0.637,0.632,1
"ENDOV",0.797295894105469,0.306411634854881,0.145,0.144,1
"CFAP70",0.797504134029653,-0.167319468573459,0.77,0.782,1
"SCAI",0.797590678371851,-0.128896028078509,0.177,0.168,1
"TRNAU1AP",0.798203604468452,0.153876728455841,0.52,0.53,1
"PYCARD",0.798234327840248,0.669839943583096,0.024,0.021,1
"RANBP3-DT",0.798234327840248,0.372421964510331,0.024,0.021,1
"DNAJC9-AS1",0.798343251093532,-0.153716023010237,0.044,0.049,1
"NFE2L1-DT",0.798386165351091,0.306306283778942,0.024,0.028,1
"CSNK2A2",0.798390931900554,0.132029562176696,0.31,0.34,1
"ATP6V0E2",0.798585025711016,0.210134797021508,0.113,0.109,1
"COX19",0.798630814894935,0.148243155856814,0.351,0.361,1
"ENSG00000263011",0.798807235523862,0.154789124305289,0.419,0.435,1
"SLC5A4-AS1",0.798897941064856,-0.261769190943545,0.077,0.07,1
"ENSG00000286924",0.798934769989215,0.254623690190974,0.097,0.109,1
"FAM238C",0.799028012186227,0.466930686297503,0.085,0.081,1
"SACS",0.799195929743679,0.340173669153028,0.06,0.056,1
"ZKSCAN3",0.799532080926046,-0.117390893814897,0.044,0.049,1
"ATP13A2",0.799848233325205,0.817936983023537,0.093,0.102,1
"MGAT2",0.79992530579742,0.355992180571946,0.206,0.211,1
"ENSG00000286340",0.799929298302143,0.588815776977091,0.024,0.021,1
"FAM66B",0.799929298302143,0.363068787596882,0.024,0.021,1
"ENSG00000267699",0.799958420891601,-0.109532106416445,0.024,0.028,1
"GLIPR1-AS1",0.799958420891601,1.4648663737246,0.024,0.028,1
"LEAP2",0.799958420891601,0.311787227731512,0.024,0.028,1
"FAM83E",0.799986117123251,0.168430949668687,0.222,0.221,1
"THAP4",0.800298235651684,0.114752392306378,0.512,0.561,1
"TRAFD1",0.800326400148502,0.107373946265517,0.177,0.196,1
"ABT1",0.800382206027507,0.224720851138971,0.23,0.232,1
"IPCEF1",0.800510491409558,-0.157341535663024,0.109,0.102,1
"MAP1LC3A",0.80059880652407,0.110838481451246,0.391,0.404,1
"EED",0.800835254719195,0.119061187083177,0.327,0.351,1
"GRIK4",0.801531487546281,0.319527491495287,0.024,0.028,1
"CD2AP-DT",0.801625211622016,0.365506960003604,0.024,0.021,1
"CHMP4A",0.801625211622016,0.274433575313688,0.024,0.021,1
"DRICH1",0.801625211622016,0.248713220091874,0.024,0.021,1
"ENSG00000288880",0.801625211622016,0.238751664197501,0.024,0.021,1
"ZNF415",0.801717186378147,0.108401883478083,0.121,0.13,1
"SOWAHC",0.801860871569509,0.125292513393894,0.109,0.119,1
"DDIAS",0.802035817593294,1.41392546937665,0.02,0.018,1
"DLGAP1-AS2",0.802035817593294,1.57558799097114,0.02,0.018,1
"DPP7",0.802058896986085,0.662901207035421,0.19,0.189,1
"LRSAM1",0.802288538038735,0.191408290241126,0.093,0.088,1
"SP110",0.802319061629869,0.1887179761964,0.516,0.582,1
"ENSG00000288046",0.802492714747081,0.109087054680996,0.149,0.158,1
"TIMM8B",0.80254287406334,0.376027575177377,0.258,0.26,1
"GPR157",0.802846838679237,-0.182244811551838,0.081,0.088,1
"SIRT3",0.803123384579438,0.153007284884605,0.315,0.319,1
"RAB6B",0.803322060154284,0.451247690735253,0.024,0.021,1
"UQCC3",0.803426987122219,0.108409012801019,0.113,0.123,1
"ENSG00000260257",0.803695857727419,1.08531592091333,0.056,0.063,1
"CRLS1",0.803891407516791,1.15655700801075,0.02,0.018,1
"STKLD1",0.803891407516791,0.968291915975442,0.02,0.018,1
"CBLB",0.804033561181418,0.107733516553572,0.395,0.425,1
"HMGXB3",0.804171720830381,0.103687970644103,0.419,0.428,1
"LZTS3",0.804347555335064,0.154425505643665,0.173,0.168,1
"MAMDC2",0.804564827435633,1.02970883834387,0.04,0.046,1
"LINC01908",0.804656178008192,-0.289184065736435,0.081,0.088,1
"P2RY2",0.804680029782146,0.308931847696999,0.024,0.028,1
"NOP9",0.804691310719412,0.409040012291969,0.069,0.077,1
"ADARB1",0.804973109453792,0.192823355266396,0.065,0.07,1
"DNAJA2-DT",0.80501983624014,0.265172544653345,0.024,0.021,1
"ENSG00000278356",0.80501983624014,0.21055481503994,0.024,0.021,1
"SPCS3-AS1",0.80501983624014,0.157551005135378,0.024,0.021,1
"CCT7",0.805208163633741,0.157589887883309,0.367,0.365,1
"ZDHHC23",0.805358559386894,-0.134212890165956,0.23,0.242,1
"ANKRD65",0.8056036797815,0.136880559767834,0.399,0.449,1
"MFSD4A",0.805702966816889,0.234856205451784,0.109,0.105,1
"RCHY1",0.805741376383273,0.207064502396318,0.19,0.207,1
"MRM3",0.805851600584427,0.245355037583718,0.145,0.144,1
"GALNT16-AS1",0.80625549313091,0.40386549439924,0.024,0.028,1
"TNFSF12",0.80625549313091,0.429080310890158,0.024,0.028,1
"ARHGAP26",0.806485810737764,-0.247314311005685,0.165,0.172,1
"BCKDK",0.806529044585472,0.194644012366801,0.173,0.172,1
"BAZ2B-AS1",0.806625418162326,0.255512526877011,0.093,0.102,1
"EFNA4",0.806718532207654,0.11094823404499,0.024,0.021,1
"ENSG00000258377",0.806718532207654,0.272588137393089,0.024,0.021,1
"ZNF879",0.806718532207654,0.253163593386645,0.024,0.021,1
"EID3",0.806721889210325,0.399542041425705,0.06,0.056,1
"ZBTB37",0.807479316508437,0.267658070193256,0.129,0.126,1
"ADAMTS19",0.807605894705702,0.694427973975102,0.02,0.018,1
"ENSG00000288741",0.807605894705702,0.707908774080776,0.02,0.018,1
"LINC01816",0.807605894705702,0.906180426771842,0.02,0.018,1
"PNPLA4",0.807752987901583,0.128151575095836,0.52,0.551,1
"ARMH3",0.808185130463869,-0.15067482810001,0.173,0.179,1
"ENSG00000291007",0.808310059130198,-0.264123279676571,0.048,0.053,1
"MRPS7",0.808484900621682,0.207910499220377,0.419,0.435,1
"KANSL2",0.808685207449068,0.290923529284951,0.173,0.175,1
"LINC01392",0.809323252107942,-0.341864919888792,0.028,0.032,1
"EIF4A1",0.809464771883508,0.624996752462376,0.02,0.018,1
"ENSG00000285836",0.809464771883508,0.564708766007556,0.02,0.018,1
"MRPL20-DT",0.809464771883508,0.856587737610036,0.02,0.018,1
"CDC42BPG",0.809470055570203,0.195113747018628,0.468,0.502,1
"GPATCH4",0.809521470920289,0.426702207448777,0.21,0.214,1
"ELAC2",0.809687704694291,0.152402559664171,0.319,0.347,1
"PET117",0.809699059425769,0.585847885319323,0.153,0.158,1
"ZNF799",0.809914970132,0.220841620815088,0.181,0.182,1
"LMNTD1",0.810051814013771,-0.102911671414416,0.69,0.726,1
"LRRC39",0.81011865303496,0.350110119861304,0.024,0.021,1
"SUV39H2-DT",0.81011865303496,0.1551885127251,0.024,0.021,1
"FBRSL1",0.810168976366064,0.172679447908183,0.399,0.418,1
"ENSG00000272341",0.810351419866981,-0.161676398280265,0.101,0.109,1
"TBC1D10C",0.810801889199475,-0.549716104779002,0.028,0.032,1
"TXN2",0.810970474203626,0.132647323075999,0.419,0.453,1
"TMEM86B",0.811185329979803,0.600245509539301,0.052,0.049,1
"ENSG00000289130",0.811324724694405,0.594078999176767,0.02,0.018,1
"TSPAN5",0.811324724694405,0.639227013663521,0.02,0.018,1
"RYBP",0.811606856637363,0.149358380324521,0.585,0.596,1
"LMAN2L",0.811808416126235,-0.127233623903134,0.258,0.274,1
"MVK",0.811864483887102,0.396007886992736,0.173,0.189,1
"IER5L",0.812049976599043,0.196268771522197,0.141,0.137,1
"POLR3C",0.812049976599043,0.283197574240417,0.141,0.137,1
"ZNF224",0.81216999704342,0.354572486177372,0.173,0.172,1
"ENSG00000282772",0.812281201650436,-0.408402405501141,0.028,0.032,1
"RNPEPL1",0.812336154191193,0.472881231932363,0.052,0.049,1
"NIP7",0.812485943543988,0.148342962483032,0.315,0.347,1
"ZNF844",0.812589033612378,0.378004555780319,0.327,0.358,1
"DDX28",0.812656558687774,-0.139392313481996,0.069,0.074,1
"SLC12A2-DT",0.812863623100357,0.141893398085811,0.351,0.358,1
"TMEM250",0.812999199285242,0.372223477390838,0.145,0.144,1
"URI1",0.813171595247074,0.10974795514575,0.556,0.604,1
"ENSG00000286873",0.813185743048728,0.558411628184425,0.02,0.018,1
"LINC01828",0.813185743048728,0.625359770041926,0.02,0.018,1
"ZNF343",0.813252109697423,0.38327162468605,0.04,0.046,1
"ENSG00000287508",0.813761184384264,-0.370726917866643,0.028,0.032,1
"RYR2",0.814144486668575,0.989116756161058,0.024,0.028,1
"CDC37",0.814152283830392,0.171688566442964,0.48,0.512,1
"BANK1",0.814289898797439,0.278629316536012,0.129,0.14,1
"FUT8",0.814346732021616,0.14766080342273,0.173,0.168,1
"CMTM7",0.814403693358641,0.142475644618636,0.202,0.218,1
"THOC2",0.814470049204267,0.110034872880944,0.722,0.779,1
"CLCC1",0.814861775305679,0.297742722058012,0.165,0.165,1
"NCBP3",0.814879665205527,0.158435205187399,0.504,0.558,1
"C9orf85",0.81503309110495,0.169589817863302,0.169,0.165,1
"ANKHD1",0.81504781683876,0.324411823226482,0.02,0.018,1
"ENSG00000228274",0.81504781683876,0.758909608102948,0.02,0.018,1
"ENSG00000259371",0.81504781683876,0.668437418576117,0.02,0.018,1
"PDE1C",0.81504781683876,0.52139181746678,0.02,0.018,1
"ZNF470-DT",0.81504781683876,0.658614964372925,0.02,0.018,1
"AKIP1",0.815399228486846,0.258447236333633,0.101,0.098,1
"RUNDC1",0.815792163979619,0.186999025900121,0.472,0.519,1
"POMZP3",0.815927918482502,0.183176132430892,0.093,0.088,1
"UQCC1",0.816207542008351,0.29275506826613,0.343,0.344,1
"CEP164",0.816355327726374,0.170357251594566,0.294,0.298,1
"DGAT2",0.816794423700995,0.29352628761964,0.056,0.053,1
"CACNA1G",0.816910935938902,0.516085509888216,0.02,0.018,1
"DELEC1",0.816910935938902,0.269540513617882,0.02,0.018,1
"DMC1",0.816910935938902,0.350361081258612,0.02,0.018,1
"ENSG00000257390",0.816910935938902,0.80857466993516,0.02,0.018,1
"ENSG00000272195",0.816910935938902,0.584528072378426,0.02,0.018,1
"LINC01492",0.816910935938902,0.333066973766347,0.02,0.018,1
"ZNF454",0.816910935938902,0.459778205541729,0.02,0.018,1
"NDUFV2-AS1",0.817028155349824,0.468410323237137,0.105,0.116,1
"ZFYVE9",0.817161042496137,0.204264212299697,0.198,0.218,1
"HM13",0.817210509849849,0.111733286959459,0.52,0.558,1
"FANCI",0.817329943964939,0.191715871145041,0.097,0.105,1
"ZSCAN16",0.817347358626384,0.168484017845015,0.06,0.067,1
"RNF213-AS1",0.817399209190607,-0.226347453483969,0.25,0.263,1
"PLEKHG5",0.817418816991574,0.237361033064586,0.044,0.049,1
"CHMP6",0.817498782782606,0.420150062636983,0.056,0.063,1
"ENSG00000268205",0.817588848935359,0.215821752696901,0.25,0.256,1
"GTF2H3",0.817699980267055,0.133154682596117,0.306,0.316,1
"PANK2",0.817704201541163,0.151331354449097,0.379,0.386,1
"PDE6D",0.817829758329904,0.128734631430753,0.262,0.267,1
"PHF23",0.818573881230935,0.378043369822111,0.319,0.333,1
"ENSG00000267546",0.818775090205828,0.187538484681461,0.02,0.018,1
"LINC01242",0.818775090205828,0.341586273045013,0.02,0.018,1
"ZNF771",0.818775090205828,0.258369300706803,0.02,0.018,1
"DIP2B",0.818818890333239,0.294694268341986,0.165,0.179,1
"PAXX",0.819164846484794,0.154068501634076,0.226,0.225,1
"CXXC1",0.820033832915674,0.111622511695559,0.347,0.361,1
"ENSG00000259972",0.820222418060085,-0.243143652214779,0.101,0.109,1
"CUL9",0.82039287919088,0.189897207279047,0.153,0.151,1
"CTU2",0.820640269478661,0.300096151940316,0.02,0.018,1
"ENSG00000288107",0.820640269478661,0.368469272066697,0.02,0.018,1
"PRKD3",0.82069655105568,-0.618525001662561,0.052,0.056,1
"TNFRSF10A",0.820866239197026,0.167265367865886,0.198,0.218,1
"PEX11B",0.82099241645663,0.111887334003153,0.581,0.632,1
"PPP3R1",0.821629325345454,0.407464050173949,0.181,0.182,1
"SNAP47",0.821797089289867,0.239831255721136,0.153,0.151,1
"HNF4G",0.82195558267768,0.132235672822347,0.141,0.147,1
"ENSG00000268416",0.822420133908999,-0.153701664553155,0.089,0.095,1
"ENSG00000254433",0.822506463579132,0.207298682083723,0.02,0.018,1
"ENSG00000272582",0.822506463579132,0.22365823037591,0.02,0.018,1
"ENSG00000289317",0.822506463579132,-0.371624092779564,0.02,0.018,1
"GARIN1A",0.822506463579132,0.187258987964545,0.02,0.018,1
"LUZP1",0.822598263363449,0.170660706056049,0.117,0.126,1
"KLHL22",0.822728130884554,0.422646254538686,0.077,0.074,1
"CRISPLD1",0.823181136677561,0.111367587320864,0.681,0.719,1
"B3GALT6",0.823309663090136,0.133285052187349,0.226,0.228,1
"FAH",0.823688735894218,0.427584632345348,0.077,0.074,1
"MORN4",0.823724049717934,0.275130406044877,0.31,0.319,1
"PRPF18",0.824162107474439,0.17493695163021,0.464,0.502,1
"ADAT1",0.824242715031169,0.17990179690244,0.367,0.379,1
"C1orf115",0.824252719441462,0.179952788632475,0.077,0.084,1
"LINC02210-CRHR1",0.824338972062575,0.337990273191092,0.141,0.14,1
"ZNF561",0.824365204518255,0.348299884427763,0.25,0.26,1
"CADM2",0.824373662311749,0.281962160458733,0.02,0.018,1
"DAZAP1",0.824430933308868,0.173514775717837,0.347,0.368,1
"PCGF3",0.824509138684124,0.148050555717714,0.29,0.312,1
"RBM5",0.824597762238353,-0.100013286150741,0.597,0.607,1
"CBR3-AS1",0.82472401365214,0.332700152182341,0.081,0.077,1
"FANCF",0.825172937801252,0.151705287814901,0.371,0.407,1
"CA8",0.825182288769933,0.318812757256424,0.077,0.084,1
"MFSD10",0.825198592499743,0.20493601179169,0.351,0.365,1
"ENSG00000291011",0.825199952223173,0.544550902315761,0.048,0.046,1
"LENG9",0.825630722628357,0.255784399944257,0.06,0.067,1
"BAHD1",0.82563858328763,0.230926947315471,0.226,0.232,1
"LINC02984",0.825720087208277,0.344386952978956,0.056,0.053,1
"KIAA0100",0.825798078180019,0.129543618688718,0.242,0.267,1
"ENSG00000289424",0.825983973265914,0.137080155036303,0.153,0.165,1
"ZNF165",0.826042390310804,0.135520933268101,0.214,0.214,1
"SOCS3-DT",0.82615510440627,0.140407001429481,0.06,0.056,1
"BEX5",0.826241855463961,0.132706386983495,0.02,0.018,1
"DISC1FP1",0.826241855463961,0.232989748635272,0.02,0.018,1
"ENSG00000267219",0.826241855463961,0.234365892314014,0.02,0.018,1
"SPDYE18",0.826241855463961,0.132813145674917,0.02,0.018,1
"LARP6",0.826391170808292,0.263836083756416,0.327,0.34,1
"CNNM3",0.826446049097567,0.27142766510272,0.266,0.281,1
"COA7",0.826667529528692,0.27548508060018,0.06,0.067,1
"ABCA7",0.826720658517226,0.297489690090357,0.169,0.172,1
"ENSG00000286548",0.826754893593994,-0.169433219168739,0.048,0.053,1
"ZNF417",0.826998070086897,0.257547296289949,0.044,0.049,1
"ZNF420",0.827023443086857,0.244811600626392,0.234,0.242,1
"C1QTNF8",0.827110350573101,-0.149338024337861,0.028,0.032,1
"USP28",0.827127508289301,0.216232781675177,0.121,0.133,1
"ADGRG3",0.82727349526229,1.11208880891587,0.016,0.014,1
"ENSG00000285791",0.82727349526229,1.09684590733405,0.016,0.014,1
"SIPA1",0.82727349526229,1.0566590783179,0.016,0.014,1
"SNHG26",0.82727349526229,1.01018736451999,0.016,0.014,1
"ARHGEF16",0.82811103280633,0.633441466638596,0.02,0.018,1
"ENSG00000273796",0.82811103280633,0.150590075277509,0.02,0.018,1
"MRAP2",0.828114070832478,0.513148521422466,0.093,0.091,1
"MED28",0.828162806664797,0.171350731898226,0.395,0.418,1
"GNA14",0.828197320057778,0.198820867602329,0.044,0.049,1
"ZNRF2",0.828282966110041,0.210268315719499,0.367,0.382,1
"ENSG00000254404",0.829054800742409,0.173768853617652,0.129,0.14,1
"ENSG00000286408",0.829073093336718,0.307579269696038,0.056,0.053,1
"ENSG00000288044",0.829073093336718,0.414839131866334,0.056,0.053,1
"GNMT",0.829360024043987,1.28335129166071,0.016,0.014,1
"HESX1",0.829360024043987,1.07855545211931,0.016,0.014,1
"ZSCAN31",0.829396970654667,0.349426355536072,0.044,0.049,1
"NEBL",0.829602964265101,0.267654230820486,0.093,0.102,1
"ANKRD53",0.829833787984159,0.224620429172379,0.077,0.084,1
"ASB4",0.830083774148024,0.128367542693294,0.028,0.032,1
"DMXL1-DT",0.830083774148024,-0.427742099684811,0.028,0.032,1
"TMEM218",0.830361555250505,0.365144926194126,0.274,0.274,1
"ZNF782",0.831004513183834,0.130458707147396,0.081,0.088,1
"NRIR",0.831307762211134,0.248990638307883,0.081,0.077,1
"ENSG00000260011",0.831447757136275,0.736948479784439,0.016,0.014,1
"ENSG00000288826",0.831447757136275,0.850485197068746,0.016,0.014,1
"ENSG00000288942",0.831447757136275,0.866051091582721,0.016,0.014,1
"LINC01010",0.831447757136275,1.2143625266651,0.016,0.014,1
"LINC02606",0.831447757136275,0.954240357544414,0.016,0.014,1
"MYCL",0.831447757136275,0.869628468146249,0.016,0.014,1
"ENSG00000223486",0.831447757136275,0.936370982280969,0.016,0.014,1
"ENSG00000271755",0.831571401743917,-0.168831021240257,0.028,0.032,1
"PDCD6",0.831572721039647,0.13870130403522,0.06,0.056,1
"DDX60L",0.831728021217963,0.364888655352818,0.153,0.172,1
"OAZ2",0.831729177398136,0.13324443881209,0.444,0.47,1
"MAP4K5",0.831753654505464,-0.17996017755309,0.242,0.253,1
"ZNF146",0.831778640556991,0.149911741982928,0.339,0.351,1
"KIAA1217",0.831841607464157,-0.184655315149501,0.613,0.635,1
"ENSG00000289004",0.831852299060339,0.166703493105317,0.02,0.018,1
"PIEZO1",0.831852299060339,-0.106562358999277,0.02,0.018,1
"ACADS",0.831916656291105,0.214480702847981,0.081,0.088,1
"RILP",0.832169315367112,0.697594419943187,0.069,0.067,1
"JAK2",0.832488625918808,-0.107630836518056,0.19,0.2,1
"CACNA1A",0.832998299098438,0.421569204482561,0.044,0.049,1
"LINC01671",0.833117999529301,0.244587827328366,0.052,0.049,1
"NUDCD3",0.833212475996983,0.154959087172127,0.274,0.284,1
"ZC2HC1A",0.833528488566612,0.202905805649233,0.726,0.754,1
"CENATAC-DT",0.833536680260983,0.694528061907032,0.016,0.014,1
"DOCK11",0.833536680260983,0.850204390880121,0.016,0.014,1
"FGR",0.833536680260983,0.617894658541961,0.016,0.014,1
"LINC00106",0.833536680260983,0.64080927758629,0.016,0.014,1
"LRRC31",0.833536680260983,0.857985764494447,0.016,0.014,1
"SHH",0.833933543259155,0.197987878416537,0.06,0.067,1
"ENSG00000260465",0.834101752637007,0.21103102817386,0.097,0.105,1
"ENSG00000269044",0.834192293953891,0.185302055168885,0.065,0.07,1
"PGM1",0.83448564419606,0.304353223485687,0.206,0.211,1
"PDPR",0.834547136187241,0.298181829995649,0.173,0.175,1
"PLK4",0.834548462723742,0.310660002757489,0.028,0.032,1
"ENSG00000238279",0.834651048039699,-0.592503183329303,0.012,0.014,1
"SUGT1P4-STRA6LP-CCDC180",0.834651048039699,-0.472713454634294,0.012,0.014,1
"THRA",0.834691975106296,0.124421259392025,0.488,0.547,1
"COQ2",0.834800283389915,0.62808949373955,0.048,0.046,1
"AUH",0.834836360724959,0.267462814834802,0.391,0.421,1
"ENSG00000275180",0.835401138120519,0.396017129422812,0.044,0.049,1
"SART3",0.835409260245032,0.1261561942985,0.359,0.379,1
"SETBP1",0.835447367170154,0.210238634531368,0.286,0.284,1
"ENSG00000260007",0.835626779114734,0.480924689451982,0.016,0.014,1
"MEP1A",0.835626779114734,0.80261326519864,0.016,0.014,1
"MEA1",0.835655066807576,0.170208906875638,0.569,0.589,1
"TRIM16L",0.835788396212977,0.232950595659634,0.056,0.053,1
"SENP5",0.835852230061169,0.126095988726466,0.262,0.281,1
"TGS1",0.836073529630822,0.131165010505629,0.395,0.418,1
"ENSG00000273184",0.836593426281354,0.30398753404679,0.052,0.049,1
"ZNHIT3",0.836970151023011,0.296863686554484,0.31,0.312,1
"SRC",0.837499377454715,0.399588495088519,0.117,0.116,1
"LSM2",0.837538143170053,0.300445041145803,0.262,0.281,1
"ZNF510",0.837589564093612,0.260752241316789,0.109,0.105,1
"SDHAF1",0.83759938468118,-0.128682951872785,0.105,0.112,1
"RABGGTA",0.837622949330444,0.145312355022279,0.185,0.196,1
"ENSG00000231760",0.837718039369243,0.944229001823314,0.016,0.014,1
"ENSG00000254731",0.837718039369243,0.353656337336071,0.016,0.014,1
"ENSG00000272518",0.837718039369243,0.71449033279645,0.016,0.014,1
"ENSG00000282022",0.837718039369243,0.660511624919629,0.016,0.014,1
"LINC02613",0.837718039369243,0.385978167591285,0.016,0.014,1
"MRPS9-AS2",0.837718039369243,0.437196698614439,0.016,0.014,1
"PCDHB11",0.837718039369243,0.393095975100579,0.016,0.014,1
"VSIR",0.837718039369243,0.367737935662886,0.016,0.014,1
"RBM3",0.83775067600642,0.189051641597337,0.419,0.432,1
"ENSG00000267745",0.838091969412342,0.16657807684844,0.06,0.067,1
"METTL21A",0.838107549227343,0.288872287702221,0.194,0.207,1
"ENSG00000258891",0.838128736232333,-0.10022299696264,0.073,0.077,1
"ENSG00000290989",0.838290753375975,0.141484475931594,0.113,0.119,1
"IDH3B",0.838315373448858,0.108184516649017,0.153,0.161,1
"POMK",0.838384906014996,0.271438077332486,0.21,0.214,1
"MUC1",0.838401835369381,0.141999304092752,0.577,0.582,1
"ANKH",0.838939277210919,0.108931587748728,0.19,0.186,1
"TMEM232",0.839005509489399,-0.107323159882605,0.871,0.888,1
"MGME1",0.839099631730753,0.136707094795567,0.153,0.165,1
"ENSG00000266076",0.839118383362113,-0.359396026142916,0.012,0.014,1
"LINC01965",0.839118383362113,-0.458512462389055,0.012,0.014,1
"NDC80",0.839118383362113,-0.575662589913974,0.012,0.014,1
"RNF207",0.839118383362113,-0.509656193285998,0.012,0.014,1
"S100A2",0.839118383362113,-0.532722149460909,0.012,0.014,1
"SPANXA2-OT1",0.839118383362113,-0.453567822358813,0.012,0.014,1
"ANO9",0.839810446671608,0.6593023511163,0.016,0.014,1
"ENSG00000273402",0.839810446671608,0.310060307204827,0.016,0.014,1
